x,y,zx,zy,zxy,ncd
dam10.txt,dam13.txt,90,91,144,0.5934065934065934
dam10.txt,dam14.txt,90,90,142,0.5777777777777777
dam10.txt,dam15.txt,90,91,141,0.5604395604395604
dam10.txt,dam16.txt,90,91,141,0.5604395604395604
dam10.txt,dam17.txt,90,91,141,0.5604395604395604
dam10.txt,dam18.txt,90,92,140,0.5434782608695652
dam10.txt,dam19.txt,90,87,129,0.4666666666666667
dam10.txt,dam2.txt,90,90,128,0.4222222222222222
dam10.txt,dam20.txt,90,92,141,0.5543478260869565
dam10.txt,dam21.txt,90,90,143,0.5888888888888889
dam10.txt,dam22.txt,90,90,142,0.5777777777777777
dam10.txt,dam23.txt,90,90,140,0.5555555555555556
dam10.txt,dam24.txt,90,92,145,0.5978260869565217
dam10.txt,dam25.txt,90,90,138,0.5333333333333333
dam10.txt,dam26.txt,90,89,134,0.5
dam10.txt,dam27.txt,90,89,143,0.6
dam10.txt,dam28.txt,90,89,139,0.5555555555555556
dam10.txt,dam29.txt,90,89,139,0.5555555555555556
dam10.txt,dam3.txt,90,90,138,0.5333333333333333
dam10.txt,dam30.txt,90,89,145,0.6222222222222222
dam10.txt,dam31.txt,90,90,138,0.5333333333333333
dam10.txt,dam32.txt,90,91,139,0.5384615384615384
dam10.txt,dam33.txt,90,93,141,0.5483870967741935
dam10.txt,dam34.txt,90,90,142,0.5777777777777777
dam10.txt,dam35.txt,90,89,140,0.5666666666666667
dam10.txt,dam36.txt,90,89,142,0.5888888888888889
dam10.txt,dam37.txt,90,89,143,0.6
dam10.txt,dam38.txt,90,91,142,0.5714285714285714
dam10.txt,dam39.txt,90,90,141,0.5666666666666667
dam10.txt,dam4.txt,90,89,138,0.5444444444444444
dam10.txt,dam40.txt,90,89,133,0.4888888888888889
dam10.txt,dam41.txt,90,92,142,0.5652173913043478
dam10.txt,dam42.txt,90,89,131,0.4666666666666667
dam10.txt,dam43.txt,90,92,143,0.5760869565217391
dam10.txt,dam44.txt,90,90,141,0.5666666666666667
dam10.txt,dam45.txt,90,91,142,0.5714285714285714
dam10.txt,dam46.txt,90,90,141,0.5666666666666667
dam10.txt,dam47.txt,90,90,140,0.5555555555555556
dam10.txt,dam48.txt,90,91,142,0.5714285714285714
dam10.txt,dam49.txt,90,89,140,0.5666666666666667
dam10.txt,dam5.txt,90,89,129,0.4444444444444444
dam10.txt,dam50.txt,90,92,143,0.5760869565217391
dam10.txt,dam51.txt,90,91,144,0.5934065934065934
dam10.txt,dam52.txt,90,89,141,0.5777777777777777
dam10.txt,dam53.txt,90,93,142,0.5591397849462365
dam10.txt,dam54.txt,90,91,139,0.5384615384615384
dam10.txt,dam55.txt,90,89,139,0.5555555555555556
dam10.txt,dam56.txt,90,91,141,0.5604395604395604
dam10.txt,dam57.txt,90,91,139,0.5384615384615384
dam10.txt,dam58.txt,90,92,143,0.5760869565217391
dam10.txt,dam59.txt,90,89,143,0.6
dam10.txt,dam6.txt,90,89,130,0.45555555555555555
dam10.txt,dam60.txt,90,90,141,0.5666666666666667
dam10.txt,dam61.txt,90,89,131,0.4666666666666667
dam10.txt,dam62.txt,90,90,141,0.5666666666666667
dam10.txt,dam63.txt,90,91,140,0.5494505494505495
dam10.txt,dam64.txt,90,90,139,0.5444444444444444
dam10.txt,dam65.txt,90,92,142,0.5652173913043478
dam10.txt,dam66.txt,90,91,142,0.5714285714285714
dam10.txt,dam67.txt,90,92,143,0.5760869565217391
dam10.txt,dam68.txt,90,91,141,0.5604395604395604
dam10.txt,dam69.txt,90,90,138,0.5333333333333333
dam10.txt,dam7.txt,90,90,139,0.5444444444444444
dam10.txt,dam70.txt,90,92,142,0.5652173913043478
dam10.txt,dam71.txt,90,91,141,0.5604395604395604
dam10.txt,dam72.txt,90,93,141,0.5483870967741935
dam10.txt,dam73.txt,90,92,144,0.5869565217391305
dam10.txt,dam74.txt,90,92,142,0.5652173913043478
dam10.txt,dam75.txt,90,92,145,0.5978260869565217
dam10.txt,dam76.txt,90,92,145,0.5978260869565217
dam10.txt,dam77.txt,90,91,134,0.4835164835164835
dam10.txt,dam78.txt,90,91,133,0.4725274725274725
dam10.txt,dam79.txt,90,91,144,0.5934065934065934
dam10.txt,dam8.txt,90,90,129,0.43333333333333335
dam10.txt,dam80.txt,90,90,142,0.5777777777777777
dam10.txt,dam81.txt,90,90,143,0.5888888888888889
dam10.txt,dam82.txt,90,93,145,0.5913978494623656
dam10.txt,dam83.txt,90,92,134,0.4782608695652174
dam10.txt,dam84.txt,90,91,144,0.5934065934065934
dam10.txt,dam85.txt,90,91,132,0.46153846153846156
dam10.txt,dam86.txt,90,90,142,0.5777777777777777
dam10.txt,dam87.txt,90,91,144,0.5934065934065934
dam10.txt,dam88.txt,90,92,141,0.5543478260869565
dam10.txt,dam89.txt,90,92,144,0.5869565217391305
dam10.txt,dam9.txt,90,89,129,0.4444444444444444
dam10.txt,dam90.txt,90,91,143,0.5824175824175825
dam10.txt,dam91.txt,90,91,143,0.5824175824175825
dam10.txt,dam92.txt,90,92,142,0.5652173913043478
dam10.txt,dam93.txt,90,93,144,0.5806451612903226
dam10.txt,dam94.txt,90,92,142,0.5652173913043478
dam10.txt,dam95.txt,90,90,144,0.6
dam10.txt,dam96.txt,90,91,143,0.5824175824175825
dam10.txt,dam97.txt,90,90,140,0.5555555555555556
dam10.txt,dam98.txt,90,90,140,0.5555555555555556
dam10.txt,dam99.txt,90,90,139,0.5444444444444444
dam100.txt,dam101.txt,92,93,143,0.5483870967741935
dam100.txt,dam102.txt,92,93,132,0.43010752688172044
dam100.txt,dam103.txt,92,92,145,0.5760869565217391
dam100.txt,dam104.txt,92,92,130,0.41304347826086957
dam100.txt,dam105.txt,92,94,144,0.5531914893617021
dam100.txt,dam106.txt,92,90,138,0.5217391304347826
dam100.txt,dam107.txt,92,91,143,0.5652173913043478
dam100.txt,dam108.txt,92,93,146,0.5806451612903226
dam100.txt,dam109.txt,92,93,146,0.5806451612903226
dam100.txt,dam11.txt,92,90,144,0.5869565217391305
dam100.txt,dam110.txt,92,92,144,0.5652173913043478
dam100.txt,dam111.txt,92,94,148,0.5957446808510638
dam100.txt,dam112.txt,92,93,135,0.46236559139784944
dam100.txt,dam113.txt,92,92,140,0.5217391304347826
dam100.txt,dam114.txt,92,92,145,0.5760869565217391
dam100.txt,dam115.txt,92,91,139,0.5217391304347826
dam100.txt,dam116.txt,92,92,133,0.44565217391304346
dam100.txt,dam117.txt,92,92,141,0.532608695652174
dam100.txt,dam12.txt,92,92,145,0.5760869565217391
dam100.txt,dam13.txt,92,91,145,0.5869565217391305
dam100.txt,dam14.txt,92,90,143,0.5760869565217391
dam100.txt,dam15.txt,92,91,143,0.5652173913043478
dam100.txt,dam16.txt,92,91,145,0.5869565217391305
dam100.txt,dam17.txt,92,91,145,0.5869565217391305
dam100.txt,dam18.txt,92,92,144,0.5652173913043478
dam100.txt,dam19.txt,92,87,138,0.5543478260869565
dam100.txt,dam2.txt,92,90,136,0.5
dam100.txt,dam20.txt,92,92,145,0.5760869565217391
dam100.txt,dam21.txt,92,90,145,0.5978260869565217
dam100.txt,dam22.txt,92,90,143,0.5760869565217391
dam100.txt,dam23.txt,92,90,145,0.5978260869565217
dam100.txt,dam24.txt,92,92,147,0.5978260869565217
dam100.txt,dam25.txt,92,90,141,0.5543478260869565
dam100.txt,dam26.txt,92,89,138,0.532608695652174
dam100.txt,dam27.txt,92,89,145,0.6086956521739131
dam100.txt,dam28.txt,92,89,141,0.5652173913043478
dam100.txt,dam29.txt,92,89,141,0.5652173913043478
dam100.txt,dam3.txt,92,90,143,0.5760869565217391
dam100.txt,dam30.txt,92,89,145,0.6086956521739131
dam100.txt,dam31.txt,92,90,140,0.5434782608695652
dam100.txt,dam32.txt,92,91,142,0.5543478260869565
dam100.txt,dam33.txt,92,93,143,0.5483870967741935
dam100.txt,dam34.txt,92,90,145,0.5978260869565217
dam100.txt,dam35.txt,92,89,142,0.5760869565217391
dam100.txt,dam36.txt,92,89,144,0.5978260869565217
dam100.txt,dam37.txt,92,89,145,0.6086956521739131
dam100.txt,dam38.txt,92,91,144,0.5760869565217391
dam100.txt,dam39.txt,92,90,144,0.5869565217391305
dam100.txt,dam4.txt,92,89,141,0.5652173913043478
dam100.txt,dam40.txt,92,89,139,0.5434782608695652
dam100.txt,dam41.txt,92,92,143,0.5543478260869565
dam100.txt,dam42.txt,92,89,140,0.5543478260869565
dam100.txt,dam43.txt,92,92,144,0.5652173913043478
dam100.txt,dam44.txt,92,90,143,0.5760869565217391
dam100.txt,dam45.txt,92,91,144,0.5760869565217391
dam100.txt,dam46.txt,92,90,143,0.5760869565217391
dam100.txt,dam47.txt,92,90,143,0.5760869565217391
dam100.txt,dam48.txt,92,91,146,0.5978260869565217
dam100.txt,dam49.txt,92,89,142,0.5760869565217391
dam100.txt,dam5.txt,92,89,138,0.532608695652174
dam100.txt,dam50.txt,92,92,145,0.5760869565217391
dam100.txt,dam51.txt,92,91,145,0.5869565217391305
dam100.txt,dam52.txt,92,89,143,0.5869565217391305
dam100.txt,dam53.txt,92,93,144,0.5591397849462365
dam100.txt,dam54.txt,92,91,141,0.5434782608695652
dam100.txt,dam55.txt,92,89,143,0.5869565217391305
dam100.txt,dam56.txt,92,91,144,0.5760869565217391
dam100.txt,dam57.txt,92,91,143,0.5652173913043478
dam100.txt,dam58.txt,92,92,145,0.5760869565217391
dam100.txt,dam59.txt,92,89,143,0.5869565217391305
dam100.txt,dam6.txt,92,89,138,0.532608695652174
dam100.txt,dam60.txt,92,90,142,0.5652173913043478
dam100.txt,dam61.txt,92,89,139,0.5434782608695652
dam100.txt,dam62.txt,92,90,142,0.5652173913043478
dam100.txt,dam63.txt,92,91,142,0.5543478260869565
dam100.txt,dam64.txt,92,90,141,0.5543478260869565
dam100.txt,dam65.txt,92,92,145,0.5760869565217391
dam100.txt,dam66.txt,92,91,144,0.5760869565217391
dam100.txt,dam67.txt,92,92,145,0.5760869565217391
dam100.txt,dam68.txt,92,91,145,0.5869565217391305
dam100.txt,dam69.txt,92,90,143,0.5760869565217391
dam100.txt,dam7.txt,92,90,142,0.5652173913043478
dam100.txt,dam70.txt,92,92,146,0.5869565217391305
dam100.txt,dam71.txt,92,91,144,0.5760869565217391
dam100.txt,dam72.txt,92,93,144,0.5591397849462365
dam100.txt,dam73.txt,92,92,147,0.5978260869565217
dam100.txt,dam74.txt,92,92,146,0.5869565217391305
dam100.txt,dam75.txt,92,92,147,0.5978260869565217
dam100.txt,dam76.txt,92,92,145,0.5760869565217391
dam100.txt,dam77.txt,92,91,141,0.5434782608695652
dam100.txt,dam78.txt,92,91,140,0.532608695652174
dam100.txt,dam79.txt,92,91,144,0.5760869565217391
dam100.txt,dam8.txt,92,90,138,0.5217391304347826
dam100.txt,dam80.txt,92,90,144,0.5869565217391305
dam100.txt,dam81.txt,92,90,143,0.5760869565217391
dam100.txt,dam82.txt,92,93,145,0.5698924731182796
dam100.txt,dam83.txt,92,92,141,0.532608695652174
dam100.txt,dam84.txt,92,91,145,0.5869565217391305
dam100.txt,dam85.txt,92,91,140,0.532608695652174
dam100.txt,dam86.txt,92,90,144,0.5869565217391305
dam100.txt,dam87.txt,92,91,144,0.5760869565217391
dam100.txt,dam88.txt,92,92,143,0.5543478260869565
dam100.txt,dam89.txt,92,92,146,0.5869565217391305
dam100.txt,dam9.txt,92,89,138,0.532608695652174
dam100.txt,dam90.txt,92,91,144,0.5760869565217391
dam100.txt,dam91.txt,92,91,145,0.5869565217391305
dam100.txt,dam92.txt,92,92,143,0.5543478260869565
dam100.txt,dam93.txt,92,93,146,0.5806451612903226
dam100.txt,dam94.txt,92,92,143,0.5543478260869565
dam100.txt,dam95.txt,92,90,145,0.5978260869565217
dam100.txt,dam96.txt,92,91,144,0.5760869565217391
dam100.txt,dam97.txt,92,90,142,0.5652173913043478
dam100.txt,dam98.txt,92,90,144,0.5869565217391305
dam100.txt,dam99.txt,92,90,130,0.43478260869565216
dam101.txt,dam102.txt,93,93,143,0.5376344086021505
dam101.txt,dam103.txt,93,92,145,0.5698924731182796
dam101.txt,dam104.txt,93,92,141,0.5268817204301075
dam101.txt,dam105.txt,93,94,144,0.5425531914893617
dam101.txt,dam106.txt,93,90,140,0.5376344086021505
dam101.txt,dam107.txt,93,91,143,0.5591397849462365
dam101.txt,dam108.txt,93,93,146,0.5698924731182796
dam101.txt,dam109.txt,93,93,147,0.5806451612903226
dam101.txt,dam11.txt,93,90,144,0.5806451612903226
dam101.txt,dam110.txt,93,92,146,0.5806451612903226
dam101.txt,dam111.txt,93,94,147,0.574468085106383
dam101.txt,dam112.txt,93,93,144,0.5483870967741935
dam101.txt,dam113.txt,93,92,144,0.5591397849462365
dam101.txt,dam114.txt,93,92,146,0.5806451612903226
dam101.txt,dam115.txt,93,91,143,0.5591397849462365
dam101.txt,dam116.txt,93,92,144,0.5591397849462365
dam101.txt,dam117.txt,93,92,143,0.5483870967741935
dam101.txt,dam12.txt,93,92,144,0.5591397849462365
dam101.txt,dam13.txt,93,91,146,0.5913978494623656
dam101.txt,dam14.txt,93,90,143,0.5698924731182796
dam101.txt,dam15.txt,93,91,144,0.5698924731182796
dam101.txt,dam16.txt,93,91,146,0.5913978494623656
dam101.txt,dam17.txt,93,91,143,0.5591397849462365
dam101.txt,dam18.txt,93,92,145,0.5698924731182796
dam101.txt,dam19.txt,93,87,140,0.5698924731182796
dam101.txt,dam2.txt,93,90,141,0.5483870967741935
dam101.txt,dam20.txt,93,92,145,0.5698924731182796
dam101.txt,dam21.txt,93,90,145,0.5913978494623656
dam101.txt,dam22.txt,93,90,143,0.5698924731182796
dam101.txt,dam23.txt,93,90,144,0.5806451612903226
dam101.txt,dam24.txt,93,92,145,0.5698924731182796
dam101.txt,dam25.txt,93,90,143,0.5698924731182796
dam101.txt,dam26.txt,93,89,139,0.5376344086021505
dam101.txt,dam27.txt,93,89,143,0.5806451612903226
dam101.txt,dam28.txt,93,89,143,0.5806451612903226
dam101.txt,dam29.txt,93,89,143,0.5806451612903226
dam101.txt,dam3.txt,93,90,144,0.5806451612903226
dam101.txt,dam30.txt,93,89,143,0.5806451612903226
dam101.txt,dam31.txt,93,90,143,0.5698924731182796
dam101.txt,dam32.txt,93,91,141,0.5376344086021505
dam101.txt,dam33.txt,93,93,144,0.5483870967741935
dam101.txt,dam34.txt,93,90,143,0.5698924731182796
dam101.txt,dam35.txt,93,89,142,0.5698924731182796
dam101.txt,dam36.txt,93,89,144,0.5913978494623656
dam101.txt,dam37.txt,93,89,146,0.6129032258064516
dam101.txt,dam38.txt,93,91,143,0.5591397849462365
dam101.txt,dam39.txt,93,90,145,0.5913978494623656
dam101.txt,dam4.txt,93,89,144,0.5913978494623656
dam101.txt,dam40.txt,93,89,141,0.5591397849462365
dam101.txt,dam41.txt,93,92,141,0.5268817204301075
dam101.txt,dam42.txt,93,89,140,0.5483870967741935
dam101.txt,dam43.txt,93,92,145,0.5698924731182796
dam101.txt,dam44.txt,93,90,144,0.5806451612903226
dam101.txt,dam45.txt,93,91,145,0.5806451612903226
dam101.txt,dam46.txt,93,90,143,0.5698924731182796
dam101.txt,dam47.txt,93,90,142,0.5591397849462365
dam101.txt,dam48.txt,93,91,145,0.5806451612903226
dam101.txt,dam49.txt,93,89,144,0.5913978494623656
dam101.txt,dam5.txt,93,89,141,0.5591397849462365
dam101.txt,dam50.txt,93,92,144,0.5591397849462365
dam101.txt,dam51.txt,93,91,144,0.5698924731182796
dam101.txt,dam52.txt,93,89,146,0.6129032258064516
dam101.txt,dam53.txt,93,93,144,0.5483870967741935
dam101.txt,dam54.txt,93,91,145,0.5806451612903226
dam101.txt,dam55.txt,93,89,144,0.5913978494623656
dam101.txt,dam56.txt,93,91,145,0.5806451612903226
dam101.txt,dam57.txt,93,91,144,0.5698924731182796
dam101.txt,dam58.txt,93,92,145,0.5698924731182796
dam101.txt,dam59.txt,93,89,144,0.5913978494623656
dam101.txt,dam6.txt,93,89,140,0.5483870967741935
dam101.txt,dam60.txt,93,90,144,0.5806451612903226
dam101.txt,dam61.txt,93,89,142,0.5698924731182796
dam101.txt,dam62.txt,93,90,144,0.5806451612903226
dam101.txt,dam63.txt,93,91,144,0.5698924731182796
dam101.txt,dam64.txt,93,90,143,0.5698924731182796
dam101.txt,dam65.txt,93,92,145,0.5698924731182796
dam101.txt,dam66.txt,93,91,145,0.5806451612903226
dam101.txt,dam67.txt,93,92,145,0.5698924731182796
dam101.txt,dam68.txt,93,91,145,0.5806451612903226
dam101.txt,dam69.txt,93,90,143,0.5698924731182796
dam101.txt,dam7.txt,93,90,144,0.5806451612903226
dam101.txt,dam70.txt,93,92,144,0.5591397849462365
dam101.txt,dam71.txt,93,91,144,0.5698924731182796
dam101.txt,dam72.txt,93,93,144,0.5483870967741935
dam101.txt,dam73.txt,93,92,147,0.5913978494623656
dam101.txt,dam74.txt,93,92,144,0.5591397849462365
dam101.txt,dam75.txt,93,92,145,0.5698924731182796
dam101.txt,dam76.txt,93,92,146,0.5806451612903226
dam101.txt,dam77.txt,93,91,142,0.5483870967741935
dam101.txt,dam78.txt,93,91,143,0.5591397849462365
dam101.txt,dam79.txt,93,91,145,0.5806451612903226
dam101.txt,dam8.txt,93,90,141,0.5483870967741935
dam101.txt,dam80.txt,93,90,144,0.5806451612903226
dam101.txt,dam81.txt,93,90,145,0.5913978494623656
dam101.txt,dam82.txt,93,93,145,0.5591397849462365
dam101.txt,dam83.txt,93,92,142,0.5376344086021505
dam101.txt,dam84.txt,93,91,146,0.5913978494623656
dam101.txt,dam85.txt,93,91,142,0.5483870967741935
dam101.txt,dam86.txt,93,90,145,0.5913978494623656
dam101.txt,dam87.txt,93,91,145,0.5806451612903226
dam101.txt,dam88.txt,93,92,144,0.5591397849462365
dam101.txt,dam89.txt,93,92,147,0.5913978494623656
dam101.txt,dam9.txt,93,89,140,0.5483870967741935
dam101.txt,dam90.txt,93,91,146,0.5913978494623656
dam101.txt,dam91.txt,93,91,144,0.5698924731182796
dam101.txt,dam92.txt,93,92,146,0.5806451612903226
dam101.txt,dam93.txt,93,93,147,0.5806451612903226
dam101.txt,dam94.txt,93,92,145,0.5698924731182796
dam101.txt,dam95.txt,93,90,147,0.6129032258064516
dam101.txt,dam96.txt,93,91,144,0.5698924731182796
dam101.txt,dam97.txt,93,90,143,0.5698924731182796
dam101.txt,dam98.txt,93,90,144,0.5806451612903226
dam101.txt,dam99.txt,93,90,141,0.5483870967741935
dam102.txt,dam103.txt,93,92,144,0.5591397849462365
dam102.txt,dam104.txt,93,92,130,0.40860215053763443
dam102.txt,dam105.txt,93,94,143,0.5319148936170213
dam102.txt,dam106.txt,93,90,139,0.5268817204301075
dam102.txt,dam107.txt,93,91,143,0.5591397849462365
dam102.txt,dam108.txt,93,93,146,0.5698924731182796
dam102.txt,dam109.txt,93,93,146,0.5698924731182796
dam102.txt,dam11.txt,93,90,143,0.5698924731182796
dam102.txt,dam110.txt,93,92,144,0.5591397849462365
dam102.txt,dam111.txt,93,94,146,0.5638297872340425
dam102.txt,dam112.txt,93,93,134,0.44086021505376344
dam102.txt,dam113.txt,93,92,141,0.5268817204301075
dam102.txt,dam114.txt,93,92,145,0.5698924731182796
dam102.txt,dam115.txt,93,91,141,0.5376344086021505
dam102.txt,dam116.txt,93,92,134,0.45161290322580644
dam102.txt,dam117.txt,93,92,142,0.5376344086021505
dam102.txt,dam12.txt,93,92,143,0.5483870967741935
dam102.txt,dam13.txt,93,91,145,0.5806451612903226
dam102.txt,dam14.txt,93,90,143,0.5698924731182796
dam102.txt,dam15.txt,93,91,143,0.5591397849462365
dam102.txt,dam16.txt,93,91,144,0.5698924731182796
dam102.txt,dam17.txt,93,91,144,0.5698924731182796
dam102.txt,dam18.txt,93,92,143,0.5483870967741935
dam102.txt,dam19.txt,93,87,138,0.5483870967741935
dam102.txt,dam2.txt,93,90,137,0.5053763440860215
